ZN0096,R11780,997,0.98146875,ZN0096_Cherenkov_1875V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0101,R11780,998,1.06255,ZN0101_Cherenkov_1975V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0108,R11780,1000,1.03323125,ZN0108_Cherenkov_1860V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
NA0111,R11780,1001,1.02949375,NA0111_Cherenkov_1880V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
MA9028,R7081,1004,0.9833,MA9028_Cherenkov_1700V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
MA9032,R7081,1005,1.0719125,MA9032_Cherenkov_1840V_None_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZN0134,R14688,1008,0.92385625,ZN0134_Cherenkov_2400V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
VA1305,R14688,1024,1.02663125,VA1305_Cherenkov_1855V_1layer_-40.0mV_5.0pC_24.0Hrs_/data.root,
MA9029,R7081,1019,0.99785625,MA9029_Cherenkov_1890V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
MA9030,R7081,1013,0.9666125,MA9030_Cherenkov_1705V_1layer_-40.0mV_5.0pC_0.2Hrs_/data.root,
VA1307,R14688,1028,0.96201875,VA1307_Cherenkov_1745V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
MA9027,R7081,1018,0.9512875,MA9027_Cherenkov_1550V_1layer_-40.0mV_5.0pC_0.5Hrs_/data.root,
MA9031,R7081,1014,1.046,MA9031_Cherenkov_1890V_1layer_-40.0mV_5.0pC_0.2Hrs_/data.root,
ZN0138,R11780,977,0.93421875,ZN0138_Cherenkov_1900V_1layer_-40.0mV_5.0pC_0.0Hrs_long/data.root,
VA1309,R14688,1034,1.02864375,VA1309_Cherenkov_1840V_1layer_-40.0mV_5.0pC_0.25Hrs_/data.root,
VA1312,R14688,1033,0.997375,VA1312_Cherenkov_1905V_1layer_-40.0mV_5.0pC_0.25Hrs_/data.root,
VA1314,R14688,1035,0.9769875,VA1314_Cherenkov_1770V_1layer_-40.0mV_5.0pC_0.2Hrs_/data.root,
VA1313,R14688,1036,0.98778125,VA1313_Cherenkov_1805V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
MA0516,R7081,1044,1.0341,MA0516_Cherenkov_1700V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZQ0044,R7081,1049,0.95945625,ZQ0044_Cherenkov_1330V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZT0075,R7081,1056,0.9125875,ZT0075_Cherenkov_1795V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZT0069,R7081,1055,0.98789375,ZT0069_Cherenkov_1750V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZQ0037,R7081,1064,0.96254375,ZQ0037_Cherenkov_1690V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
MA0085,R7081,1066,1.08101875,MA0085_Cherenkov_1450V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
ZT0078,R7081,1070,0.9180625,ZT0078_Cherenkov_1735V_1layer_-40.0mV_5.0pC_0.0Hrs_/data.root,
